Parish,LDHH,Cumulative Cases,DateTime,FID,x,y
Caddo,7,40,"3/24/2020, 11:00 AM",702,-10450952.094399506,3839827.798885799
Caddo,7,16,"3/22/2020, 11:00 AM",758,-10450952.094399506,3839827.798885799
Caddo,7,189,"3/28/2020, 11:00 AM",841,-10450952.094399506,3839827.798885799
Caddo,7,219,"3/29/2020, 11:00 AM",926,-10450952.094399506,3839827.798885799
Caddo,7,3,"3/16/2020, 11:00 AM",941,-10450952.094399506,3839827.798885799
Caddo,7,711,"4/6/2020, 11:00 AM",1029,-10450952.094399506,3839827.798885799
Caddo,7,756,"4/7/2020, 11:00 AM",1097,-10450952.094399506,3839827.798885799
Caddo,7,222,"3/30/2020, 11:00 AM",1173,-10450952.094399506,3839827.798885799
Caddo,7,803,"4/8/2020, 11:00 AM",1271,-10450952.094399506,3839827.798885799
Caddo,7,242,"3/31/2020, 11:00 AM",1347,-10450952.094399506,3839827.798885799
Caddo,7,298,"4/1/2020, 11:00 AM",1413,-10450952.094399506,3839827.798885799
Caddo,7,906,"4/9/2020, 11:00 AM",1443,-10450952.094399506,3839827.798885799
Caddo,7,950,"4/10/2020, 11:00 AM",1509,-10450952.094399506,3839827.798885799
Caddo,7,1018,"4/12/2020, 11:00 AM",1542,-10450952.094399506,3839827.798885799
Caddo,7,647,"4/5/2020, 11:00 AM",1619,-10450952.094399506,3839827.798885799
Caddo,7,974,"4/11/2020, 11:00 AM",1708,-10450952.094399506,3839827.798885799
Caddo,7,1033,"4/13/2020, 11:00 AM",1810,-10450952.094399506,3839827.798885799
Caddo,7,336,"4/2/2020, 11:00 AM",1875,-10450952.094399506,3839827.798885799
Caddo,7,377,"4/3/2020, 11:00 AM",1929,-10450952.094399506,3839827.798885799
Caddo,7,598,"4/4/2020, 11:00 AM",1995,-10450952.094399506,3839827.798885799
Caddo,7,1097,"4/14/2020, 11:00 AM",2055,-10450952.094399506,3839827.798885799
Caddo,7,1220,"4/17/2020, 11:00 AM",2143,-10450952.094399506,3839827.798885799
Caddo,7,1244,"4/18/2020, 11:00 AM",2209,-10450952.094399506,3839827.798885799
Caddo,7,1118,"4/15/2020, 11:00 AM",2234,-10450952.094399506,3839827.798885799
Caddo,7,1154,"4/16/2020, 11:00 AM",2324,-10450952.094399506,3839827.798885799
Caddo,7,1261,"4/19/2020, 11:00 AM",2385,-10450952.094399506,3839827.798885799
Calcasieu,5,11,"3/25/2020, 11:00 AM",42,-10392565.021478435,3533072.5757281906
Calcasieu,5,15,"3/26/2020, 11:00 AM",113,-10392565.021478435,3533072.5757281906
Calcasieu,5,22,"3/27/2020, 11:00 AM",179,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/19/2020, 11:00 AM",257,-10392565.021478435,3533072.5757281906
Calcasieu,5,4,"3/23/2020, 11:00 AM",323,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/17/2020, 11:00 AM",327,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/20/2020, 11:00 AM",351,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/18/2020, 11:00 AM",428,-10392565.021478435,3533072.5757281906
Calcasieu,5,4,"3/21/2020, 11:00 AM",503,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/14/2020, 11:00 AM",552,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/15/2020, 11:00 AM",618,-10392565.021478435,3533072.5757281906
Calcasieu,5,5,"3/24/2020, 11:00 AM",703,-10392565.021478435,3533072.5757281906
Calcasieu,5,4,"3/22/2020, 11:00 AM",759,-10392565.021478435,3533072.5757281906
Calcasieu,5,28,"3/28/2020, 11:00 AM",843,-10392565.021478435,3533072.5757281906
Calcasieu,5,35,"3/29/2020, 11:00 AM",927,-10392565.021478435,3533072.5757281906
Calcasieu,5,,"3/16/2020, 11:00 AM",942,-10392565.021478435,3533072.5757281906
Calcasieu,5,159,"4/6/2020, 11:00 AM",1030,-10392565.021478435,3533072.5757281906
Calcasieu,5,186,"4/7/2020, 11:00 AM",1098,-10392565.021478435,3533072.5757281906
Calcasieu,5,42,"3/30/2020, 11:00 AM",1174,-10392565.021478435,3533072.5757281906
Calcasieu,5,191,"4/8/2020, 11:00 AM",1272,-10392565.021478435,3533072.5757281906
Calcasieu,5,65,"3/31/2020, 11:00 AM",1348,-10392565.021478435,3533072.5757281906
Calcasieu,5,90,"4/1/2020, 11:00 AM",1414,-10392565.021478435,3533072.5757281906
Calcasieu,5,209,"4/9/2020, 11:00 AM",1444,-10392565.021478435,3533072.5757281906
Calcasieu,5,228,"4/10/2020, 11:00 AM",1510,-10392565.021478435,3533072.5757281906
Calcasieu,5,259,"4/12/2020, 11:00 AM",1543,-10392565.021478435,3533072.5757281906
Calcasieu,5,139,"4/5/2020, 11:00 AM",1620,-10392565.021478435,3533072.5757281906
Calcasieu,5,248,"4/11/2020, 11:00 AM",1709,-10392565.021478435,3533072.5757281906
Calcasieu,5,268,"4/13/2020, 11:00 AM",1811,-10392565.021478435,3533072.5757281906
Calcasieu,5,108,"4/2/2020, 11:00 AM",1876,-10392565.021478435,3533072.5757281906
Calcasieu,5,119,"4/3/2020, 11:00 AM",1930,-10392565.021478435,3533072.5757281906
Calcasieu,5,135,"4/4/2020, 11:00 AM",1996,-10392565.021478435,3533072.5757281906
Calcasieu,5,273,"4/14/2020, 11:00 AM",2056,-10392565.021478435,3533072.5757281906
Calcasieu,5,309,"4/17/2020, 11:00 AM",2144,-10392565.021478435,3533072.5757281906
Calcasieu,5,309,"4/18/2020, 11:00 AM",2210,-10392565.021478435,3533072.5757281906
Calcasieu,5,282,"4/15/2020, 11:00 AM",2235,-10392565.021478435,3533072.5757281906
Calcasieu,5,300,"4/16/2020, 11:00 AM",2325,-10392565.021478435,3533072.5757281906
Calcasieu,5,323,"4/19/2020, 11:00 AM",2386,-10392565.021478435,3533072.5757281906
Caldwell,8,,"3/25/2020, 11:00 AM",43,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/26/2020, 11:00 AM",114,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/27/2020, 11:00 AM",180,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/19/2020, 11:00 AM",258,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/17/2020, 11:00 AM",328,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/23/2020, 11:00 AM",344,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/20/2020, 11:00 AM",352,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/18/2020, 11:00 AM",429,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/21/2020, 11:00 AM",504,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/14/2020, 11:00 AM",553,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/15/2020, 11:00 AM",619,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/24/2020, 11:00 AM",704,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/22/2020, 11:00 AM",760,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/28/2020, 11:00 AM",845,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/16/2020, 11:00 AM",943,-10254373.005607665,3775449.62557093
Caldwell,8,11,"4/6/2020, 11:00 AM",1031,-10254373.005607665,3775449.62557093
Caldwell,8,13,"4/7/2020, 11:00 AM",1099,-10254373.005607665,3775449.62557093
Caldwell,8,1,"3/29/2020, 11:00 AM",1105,-10254373.005607665,3775449.62557093
Caldwell,8,1,"3/30/2020, 11:00 AM",1175,-10254373.005607665,3775449.62557093
Caldwell,8,14,"4/8/2020, 11:00 AM",1273,-10254373.005607665,3775449.62557093
Caldwell,8,,"3/31/2020, 11:00 AM",1349,-10254373.005607665,3775449.62557093
Caldwell,8,,"4/1/2020, 11:00 AM",1415,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/9/2020, 11:00 AM",1445,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/10/2020, 11:00 AM",1511,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/12/2020, 11:00 AM",1544,-10254373.005607665,3775449.62557093
Caldwell,8,10,"4/5/2020, 11:00 AM",1621,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/11/2020, 11:00 AM",1710,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/13/2020, 11:00 AM",1812,-10254373.005607665,3775449.62557093
Caldwell,8,1,"4/2/2020, 11:00 AM",1877,-10254373.005607665,3775449.62557093
Caldwell,8,1,"4/3/2020, 11:00 AM",1931,-10254373.005607665,3775449.62557093
Caldwell,8,3,"4/4/2020, 11:00 AM",1997,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/14/2020, 11:00 AM",2057,-10254373.005607665,3775449.62557093
Caldwell,8,19,"4/17/2020, 11:00 AM",2145,-10254373.005607665,3775449.62557093
Caldwell,8,15,"4/18/2020, 11:00 AM",2211,-10254373.005607665,3775449.62557093
Caldwell,8,18,"4/15/2020, 11:00 AM",2236,-10254373.005607665,3775449.62557093
Caldwell,8,19,"4/16/2020, 11:00 AM",2326,-10254373.005607665,3775449.62557093
Caldwell,8,15,"4/19/2020, 11:00 AM",2387,-10254373.005607665,3775449.62557093
Cameron,5,,"3/25/2020, 11:00 AM",44,-10370134.14408359,3493112.751841207
Cameron,5,,"3/26/2020, 11:00 AM",115,-10370134.14408359,3493112.751841207
Cameron,5,,"3/27/2020, 11:00 AM",181,-10370134.14408359,3493112.751841207
Cameron,5,,"3/19/2020, 11:00 AM",259,-10370134.14408359,3493112.751841207
Cameron,5,,"3/17/2020, 11:00 AM",329,-10370134.14408359,3493112.751841207
Cameron,5,,"3/23/2020, 11:00 AM",349,-10370134.14408359,3493112.751841207
Cameron,5,,"3/20/2020, 11:00 AM",353,-10370134.14408359,3493112.751841207
Cameron,5,,"3/18/2020, 11:00 AM",430,-10370134.14408359,3493112.751841207
Cameron,5,,"3/21/2020, 11:00 AM",505,-10370134.14408359,3493112.751841207
Cameron,5,,"3/14/2020, 11:00 AM",554,-10370134.14408359,3493112.751841207
Cameron,5,,"3/15/2020, 11:00 AM",620,-10370134.14408359,3493112.751841207
Cameron,5,,"3/24/2020, 11:00 AM",705,-10370134.14408359,3493112.751841207
Cameron,5,,"3/22/2020, 11:00 AM",761,-10370134.14408359,3493112.751841207
Cameron,5,,"3/28/2020, 11:00 AM",847,-10370134.14408359,3493112.751841207
Cameron,5,,"3/16/2020, 11:00 AM",944,-10370134.14408359,3493112.751841207
Cameron,5,,"4/6/2020, 11:00 AM",1032,-10370134.14408359,3493112.751841207
Cameron,5,1,"4/7/2020, 11:00 AM",1100,-10370134.14408359,3493112.751841207
Cameron,5,,"3/29/2020, 11:00 AM",1110,-10370134.14408359,3493112.751841207
Cameron,5,,"3/30/2020, 11:00 AM",1176,-10370134.14408359,3493112.751841207
Cameron,5,1,"4/8/2020, 11:00 AM",1274,-10370134.14408359,3493112.751841207
Cameron,5,,"3/31/2020, 11:00 AM",1350,-10370134.14408359,3493112.751841207
Cameron,5,,"4/1/2020, 11:00 AM",1416,-10370134.14408359,3493112.751841207
Cameron,5,1,"4/9/2020, 11:00 AM",1446,-10370134.14408359,3493112.751841207
Cameron,5,1,"4/10/2020, 11:00 AM",1512,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/12/2020, 11:00 AM",1545,-10370134.14408359,3493112.751841207
Cameron,5,,"4/5/2020, 11:00 AM",1622,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/11/2020, 11:00 AM",1711,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/13/2020, 11:00 AM",1813,-10370134.14408359,3493112.751841207
Cameron,5,,"4/2/2020, 11:00 AM",1878,-10370134.14408359,3493112.751841207
Cameron,5,,"4/3/2020, 11:00 AM",1932,-10370134.14408359,3493112.751841207
Cameron,5,,"4/4/2020, 11:00 AM",1998,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/14/2020, 11:00 AM",2058,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/17/2020, 11:00 AM",2146,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/18/2020, 11:00 AM",2212,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/15/2020, 11:00 AM",2237,-10370134.14408359,3493112.751841207
Cameron,5,2,"4/16/2020, 11:00 AM",2327,-10370134.14408359,3493112.751841207
Cameron,5,3,"4/19/2020, 11:00 AM",2388,-10370134.14408359,3493112.751841207
Catahoula,6,1,"3/25/2020, 11:00 AM",45,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/26/2020, 11:00 AM",116,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/27/2020, 11:00 AM",182,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/19/2020, 11:00 AM",260,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/17/2020, 11:00 AM",330,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/20/2020, 11:00 AM",354,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/23/2020, 11:00 AM",374,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/18/2020, 11:00 AM",431,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/21/2020, 11:00 AM",506,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/14/2020, 11:00 AM",555,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/15/2020, 11:00 AM",621,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/24/2020, 11:00 AM",706,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/22/2020, 11:00 AM",762,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/28/2020, 11:00 AM",849,-10230428.183138032,3715327.4434908433
Catahoula,6,,"3/16/2020, 11:00 AM",945,-10230428.183138032,3715327.4434908433
Catahoula,6,12,"4/6/2020, 11:00 AM",1033,-10230428.183138032,3715327.4434908433
Catahoula,6,13,"4/7/2020, 11:00 AM",1101,-10230428.183138032,3715327.4434908433
Catahoula,6,3,"4/1/2020, 11:00 AM",1107,-10230428.183138032,3715327.4434908433
Catahoula,6,1,"3/29/2020, 11:00 AM",1111,-10230428.183138032,3715327.4434908433
Catahoula,6,3,"3/30/2020, 11:00 AM",1177,-10230428.183138032,3715327.4434908433
Catahoula,6,14,"4/8/2020, 11:00 AM",1275,-10230428.183138032,3715327.4434908433
Catahoula,6,3,"3/31/2020, 11:00 AM",1351,-10230428.183138032,3715327.4434908433
Catahoula,6,17,"4/9/2020, 11:00 AM",1447,-10230428.183138032,3715327.4434908433
Catahoula,6,18,"4/10/2020, 11:00 AM",1513,-10230428.183138032,3715327.4434908433
Catahoula,6,21,"4/12/2020, 11:00 AM",1546,-10230428.183138032,3715327.4434908433
Catahoula,6,9,"4/5/2020, 11:00 AM",1623,-10230428.183138032,3715327.4434908433
Catahoula,6,20,"4/11/2020, 11:00 AM",1712,-10230428.183138032,3715327.4434908433
Catahoula,6,21,"4/13/2020, 11:00 AM",1814,-10230428.183138032,3715327.4434908433
Catahoula,6,5,"4/2/2020, 11:00 AM",1879,-10230428.183138032,3715327.4434908433
Catahoula,6,6,"4/3/2020, 11:00 AM",1933,-10230428.183138032,3715327.4434908433
Catahoula,6,9,"4/4/2020, 11:00 AM",1999,-10230428.183138032,3715327.4434908433
Catahoula,6,21,"4/14/2020, 11:00 AM",2059,-10230428.183138032,3715327.4434908433
Catahoula,6,23,"4/17/2020, 11:00 AM",2147,-10230428.183138032,3715327.4434908433
Catahoula,6,23,"4/18/2020, 11:00 AM",2213,-10230428.183138032,3715327.4434908433
Catahoula,6,22,"4/15/2020, 11:00 AM",2238,-10230428.183138032,3715327.4434908433
Catahoula,6,23,"4/16/2020, 11:00 AM",2328,-10230428.183138032,3715327.4434908433
Catahoula,6,24,"4/19/2020, 11:00 AM",2389,-10230428.183138032,3715327.4434908433
Claiborne,7,2,"3/25/2020, 11:00 AM",46,-10352233.969964031,3871825.723239455
Claiborne,7,2,"3/26/2020, 11:00 AM",117,-10352233.969964031,3871825.723239455
Claiborne,7,3,"3/27/2020, 11:00 AM",183,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/19/2020, 11:00 AM",261,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/17/2020, 11:00 AM",331,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/20/2020, 11:00 AM",355,-10352233.969964031,3871825.723239455
Claiborne,7,2,"3/23/2020, 11:00 AM",376,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/18/2020, 11:00 AM",432,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/21/2020, 11:00 AM",507,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/14/2020, 11:00 AM",556,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/15/2020, 11:00 AM",622,-10352233.969964031,3871825.723239455
Claiborne,7,2,"3/24/2020, 11:00 AM",707,-10352233.969964031,3871825.723239455
Claiborne,7,1,"3/22/2020, 11:00 AM",763,-10352233.969964031,3871825.723239455
Claiborne,7,4,"3/28/2020, 11:00 AM",853,-10352233.969964031,3871825.723239455
Claiborne,7,,"3/16/2020, 11:00 AM",946,-10352233.969964031,3871825.723239455
Claiborne,7,30,"4/6/2020, 11:00 AM",1034,-10352233.969964031,3871825.723239455
Claiborne,7,30,"4/7/2020, 11:00 AM",1102,-10352233.969964031,3871825.723239455
Claiborne,7,4,"3/29/2020, 11:00 AM",1112,-10352233.969964031,3871825.723239455
Claiborne,7,4,"3/30/2020, 11:00 AM",1178,-10352233.969964031,3871825.723239455
Claiborne,7,10,"4/1/2020, 11:00 AM",1212,-10352233.969964031,3871825.723239455
Claiborne,7,33,"4/8/2020, 11:00 AM",1276,-10352233.969964031,3871825.723239455
Claiborne,7,8,"3/31/2020, 11:00 AM",1352,-10352233.969964031,3871825.723239455
Claiborne,7,38,"4/9/2020, 11:00 AM",1448,-10352233.969964031,3871825.723239455
Claiborne,7,40,"4/10/2020, 11:00 AM",1514,-10352233.969964031,3871825.723239455
Claiborne,7,41,"4/12/2020, 11:00 AM",1548,-10352233.969964031,3871825.723239455
Claiborne,7,23,"4/5/2020, 11:00 AM",1624,-10352233.969964031,3871825.723239455
Claiborne,7,41,"4/11/2020, 11:00 AM",1713,-10352233.969964031,3871825.723239455
Claiborne,7,41,"4/13/2020, 11:00 AM",1815,-10352233.969964031,3871825.723239455
Claiborne,7,11,"4/2/2020, 11:00 AM",1880,-10352233.969964031,3871825.723239455
Claiborne,7,18,"4/3/2020, 11:00 AM",1934,-10352233.969964031,3871825.723239455
Claiborne,7,20,"4/4/2020, 11:00 AM",2000,-10352233.969964031,3871825.723239455
Claiborne,7,41,"4/14/2020, 11:00 AM",2060,-10352233.969964031,3871825.723239455
Claiborne,7,48,"4/17/2020, 11:00 AM",2148,-10352233.969964031,3871825.723239455
Claiborne,7,50,"4/18/2020, 11:00 AM",2214,-10352233.969964031,3871825.723239455
Claiborne,7,44,"4/15/2020, 11:00 AM",2239,-10352233.969964031,3871825.723239455
Claiborne,7,47,"4/16/2020, 11:00 AM",2329,-10352233.969964031,3871825.723239455
Claiborne,7,50,"4/19/2020, 11:00 AM",2390,-10352233.969964031,3871825.723239455
Concordia,6,,"3/25/2020, 11:00 AM",47,-10201318.13629559,3690859.394422525
Concordia,6,,"3/26/2020, 11:00 AM",118,-10201318.13629559,3690859.394422525
Concordia,6,,"3/27/2020, 11:00 AM",184,-10201318.13629559,3690859.394422525
Concordia,6,,"3/19/2020, 11:00 AM",262,-10201318.13629559,3690859.394422525
Concordia,6,,"3/17/2020, 11:00 AM",332,-10201318.13629559,3690859.394422525
Concordia,6,,"3/20/2020, 11:00 AM",356,-10201318.13629559,3690859.394422525
Concordia,6,,"3/18/2020, 11:00 AM",433,-10201318.13629559,3690859.394422525
Concordia,6,,"3/23/2020, 11:00 AM",450,-10201318.13629559,3690859.394422525
Concordia,6,,"3/21/2020, 11:00 AM",508,-10201318.13629559,3690859.394422525
Concordia,6,,"3/14/2020, 11:00 AM",557,-10201318.13629559,3690859.394422525
Concordia,6,,"3/15/2020, 11:00 AM",623,-10201318.13629559,3690859.394422525
Concordia,6,,"3/24/2020, 11:00 AM",708,-10201318.13629559,3690859.394422525
Concordia,6,,"3/22/2020, 11:00 AM",764,-10201318.13629559,3690859.394422525
Concordia,6,,"3/28/2020, 11:00 AM",855,-10201318.13629559,3690859.394422525
Concordia,6,,"3/16/2020, 11:00 AM",947,-10201318.13629559,3690859.394422525
Concordia,6,5,"4/4/2020, 11:00 AM",1017,-10201318.13629559,3690859.394422525
Concordia,6,9,"4/6/2020, 11:00 AM",1035,-10201318.13629559,3690859.394422525
Concordia,6,11,"4/7/2020, 11:00 AM",1103,-10201318.13629559,3690859.394422525
Concordia,6,,"3/29/2020, 11:00 AM",1113,-10201318.13629559,3690859.394422525
Concordia,6,,"3/30/2020, 11:00 AM",1179,-10201318.13629559,3690859.394422525
Concordia,6,12,"4/8/2020, 11:00 AM",1277,-10201318.13629559,3690859.394422525
Concordia,6,5,"4/1/2020, 11:00 AM",1317,-10201318.13629559,3690859.394422525
Concordia,6,3,"3/31/2020, 11:00 AM",1353,-10201318.13629559,3690859.394422525
Concordia,6,13,"4/9/2020, 11:00 AM",1449,-10201318.13629559,3690859.394422525
Concordia,6,16,"4/10/2020, 11:00 AM",1515,-10201318.13629559,3690859.394422525
Concordia,6,18,"4/12/2020, 11:00 AM",1551,-10201318.13629559,3690859.394422525
Concordia,6,5,"4/5/2020, 11:00 AM",1625,-10201318.13629559,3690859.394422525
Concordia,6,17,"4/11/2020, 11:00 AM",1714,-10201318.13629559,3690859.394422525
Concordia,6,19,"4/13/2020, 11:00 AM",1816,-10201318.13629559,3690859.394422525
Concordia,6,8,"4/2/2020, 11:00 AM",1881,-10201318.13629559,3690859.394422525
Concordia,6,10,"4/3/2020, 11:00 AM",1935,-10201318.13629559,3690859.394422525
Concordia,6,19,"4/14/2020, 11:00 AM",2061,-10201318.13629559,3690859.394422525
Concordia,6,23,"4/17/2020, 11:00 AM",2149,-10201318.13629559,3690859.394422525
Concordia,6,25,"4/18/2020, 11:00 AM",2215,-10201318.13629559,3690859.394422525
Concordia,6,21,"4/15/2020, 11:00 AM",2241,-10201318.13629559,3690859.394422525
Concordia,6,21,"4/16/2020, 11:00 AM",2330,-10201318.13629559,3690859.394422525
Concordia,6,26,"4/19/2020, 11:00 AM",2391,-10201318.13629559,3690859.394422525
De Soto,7,8,"3/25/2020, 11:00 AM",48,-10434576.997303816,3770825.3006083504
De Soto,7,11,"3/26/2020, 11:00 AM",119,-10434576.997303816,3770825.3006083504
De Soto,7,13,"3/27/2020, 11:00 AM",185,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/19/2020, 11:00 AM",263,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/17/2020, 11:00 AM",333,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/20/2020, 11:00 AM",357,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/18/2020, 11:00 AM",434,-10434576.997303816,3770825.3006083504
De Soto,7,2,"3/21/2020, 11:00 AM",509,-10434576.997303816,3770825.3006083504
De Soto,7,5,"3/23/2020, 11:00 AM",514,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/14/2020, 11:00 AM",558,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/15/2020, 11:00 AM",624,-10434576.997303816,3770825.3006083504
De Soto,7,6,"3/24/2020, 11:00 AM",709,-10434576.997303816,3770825.3006083504
De Soto,7,2,"3/22/2020, 11:00 AM",765,-10434576.997303816,3770825.3006083504
De Soto,7,21,"3/28/2020, 11:00 AM",867,-10434576.997303816,3770825.3006083504
De Soto,7,,"3/16/2020, 11:00 AM",948,-10434576.997303816,3770825.3006083504
De Soto,7,82,"4/6/2020, 11:00 AM",1036,-10434576.997303816,3770825.3006083504
De Soto,7,89,"4/7/2020, 11:00 AM",1104,-10434576.997303816,3770825.3006083504
De Soto,7,25,"3/29/2020, 11:00 AM",1114,-10434576.997303816,3770825.3006083504
De Soto,7,28,"3/30/2020, 11:00 AM",1180,-10434576.997303816,3770825.3006083504
De Soto,7,91,"4/8/2020, 11:00 AM",1278,-10434576.997303816,3770825.3006083504
De Soto,7,71,"4/4/2020, 11:00 AM",1291,-10434576.997303816,3770825.3006083504
De Soto,7,30,"3/31/2020, 11:00 AM",1354,-10434576.997303816,3770825.3006083504
De Soto,7,39,"4/1/2020, 11:00 AM",1421,-10434576.997303816,3770825.3006083504
